donor_id,age_group,location,donor_type,donation_count,total_donations,average_donation,campaign_count,days_since_last_donation,days_since_first_donation,avg_days_between_donations,donations_last_30_days,revenue_last_30_days,donations_last_90_days,revenue_last_90_days,donations_last_365_days,revenue_last_365_days,donor_tenure_days,frequency_velocity_365d,monetary_velocity_365d,short_term_momentum,recency_tenure_ratio
DNR-06206,25-34,PA,Individual,6.0,1726.9,287.81666666666666,6.0,82.0,1381.0,259.8,0.0,0.0,1.0,84.31,3.0,440.40000000000003,1435,0.5,0.25502345242920843,1.0,0.05714285714285714
DNR-06207,35-44,NY,Individual,3.0,763.36,254.45333333333335,3.0,13.0,331.0,159.0,1.0,331.85,1.0,331.85,3.0,763.36,411,1.0,1.0,1.0,0.031630170316301706
DNR-06208,25-34,TX,Individual,3.0,638.62,212.87333333333333,3.0,220.0,353.0,66.5,0.0,0.0,0.0,0.0,3.0,638.62,1176,1.0,1.0,0.0,0.1870748299319728
DNR-06209,25-34,FL,Individual,6.0,2557.17,426.195,6.0,197.0,1501.0,260.8,0.0,0.0,0.0,0.0,1.0,98.02,1621,0.16666666666666666,0.03833143670542044,0.0,0.121529919802591
DNR-06210,35-44,GA,Individual,2.0,357.24,178.62,2.0,28.0,436.0,408.0,1.0,39.04,1.0,39.04,1.0,39.04,462,0.5,0.10928227522113984,2.0,0.06060606060606061
DNR-06211,35-44,TX,Corporate,5.0,25535.56,5107.112,5.0,27.0,554.0,131.75,1.0,1074.6,1.0,1074.6,2.0,5497.65,833,0.4,0.21529388820922662,1.3333333333333333,0.03241296518607443
DNR-06212,65+,PA,Individual,5.0,2881.78,576.356,5.0,215.0,1242.0,256.75,0.0,0.0,0.0,0.0,2.0,335.88,1292,0.4,0.11655296379321113,0.0,0.16640866873065016
DNR-06213,55-64,TX,Individual,5.0,462.26,92.452,5.0,30.0,388.0,89.5,1.0,69.62,1.0,69.62,4.0,247.12,408,0.8,0.5345909228572665,0.8,0.07352941176470588
DNR-06214,25-34,IL,Individual,4.0,694.5300000000001,173.63250000000002,4.0,351.0,1319.0,322.6666666666667,0.0,0.0,0.0,0.0,1.0,357.72,1635,0.25,0.5150533454278433,0.0,0.21467889908256882
DNR-06215,35-44,NC,Individual,3.0,1729.1899999999998,576.3966666666666,3.0,200.0,387.0,93.5,0.0,0.0,0.0,0.0,2.0,1706.1299999999999,540,0.6666666666666666,0.986664276337476,0.0,0.37037037037037035
DNR-06216,25-34,NY,Individual,11.0,4738.13,430.7390909090909,11.0,19.0,203.0,18.4,2.0,57.269999999999996,3.0,119.74999999999999,11.0,4738.13,206,1.0,1.0,1.0,0.09223300970873786
DNR-06217,35-44,NY,Individual,3.0,1914.72,638.24,3.0,10.0,910.0,450.0,1.0,91.81,1.0,91.81,2.0,107.34,1207,0.6666666666666666,0.05606041614439709,1.3333333333333333,0.008285004142502071
DNR-06218,35-44,MI,Individual,3.0,394.31,131.43666666666667,3.0,29.0,574.0,272.5,1.0,285.3,2.0,371.49,2.0,371.49,943,0.6666666666666666,0.9421267530623114,2.6666666666666665,0.030752916224814422
DNR-06219,55-64,TX,Foundation,4.0,40094.93,10023.7325,4.0,22.0,1138.0,372.0,1.0,13475.4,1.0,13475.4,1.0,13475.4,1420,0.25,0.33608738062393423,2.0,0.015492957746478873
DNR-06220,45-54,PA,Individual,6.0,3992.04,665.34,5.0,72.0,389.0,63.4,0.0,0.0,2.0,2265.58,5.0,3805.8599999999997,620,0.8333333333333334,0.9533621907596116,1.3333333333333333,0.11612903225806452
DNR-06221,45-54,NY,Individual,3.0,247.26,82.42,3.0,247.0,635.0,194.0,0.0,0.0,0.0,0.0,1.0,85.61,1631,0.3333333333333333,0.34623473267006394,0.0,0.15144083384426732
DNR-06222,45-54,WA,Individual,5.0,837.09,167.418,5.0,53.0,1042.0,247.25,0.0,0.0,1.0,19.19,2.0,192.24,1487,0.4,0.22965272551338567,1.3333333333333333,0.03564223268325487
DNR-06223,25-34,NC,Foundation,5.0,47996.1,9599.22,5.0,105.0,1071.0,241.5,0.0,0.0,0.0,0.0,2.0,28637.800000000003,1233,0.4,0.5966693127149915,0.0,0.0851581508515815
DNR-06224,55-64,PA,Individual,8.0,1446.31,180.78875,8.0,137.0,1017.0,125.71428571428571,0.0,0.0,0.0,0.0,2.0,54.349999999999994,1143,0.25,0.037578389142023494,0.0,0.11986001749781278
DNR-06225,25-34,CO,Individual,9.0,2453.29,272.5877777777778,9.0,15.0,302.0,35.875,1.0,1388.17,1.0,1388.17,9.0,2453.29,321,1.0,1.0,0.4,0.04672897196261682
DNR-06226,55-64,CO,Individual,3.0,1087.53,362.51,3.0,94.0,607.0,256.5,0.0,0.0,0.0,0.0,2.0,154.61,718,0.6666666666666666,0.14216619311651174,0.0,0.1309192200557103
DNR-06227,35-44,OH,Individual,7.0,809.04,115.57714285714285,7.0,46.0,865.0,136.5,0.0,0.0,1.0,87.95,3.0,226.19,931,0.42857142857142855,0.27957826559873433,1.0,0.04940923737916219
DNR-06228,45-54,IL,Individual,1.0,91.79,91.79,1.0,192.0,192.0,,0.0,0.0,0.0,0.0,1.0,91.79,212,1.0,1.0,0.0,0.9056603773584906
DNR-06229,45-54,TX,Individual,7.0,1436.8799999999999,205.26857142857142,6.0,95.0,671.0,96.0,0.0,0.0,0.0,0.0,2.0,102.19,1012,0.2857142857142857,0.07111936974555982,0.0,0.09387351778656126
DNR-06230,25-34,WA,Individual,2.0,37.08,18.54,2.0,974.0,1060.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1084,0.0,0.0,0.0,0.8985239852398524
DNR-06231,35-44,MI,Individual,5.0,345.52,69.104,5.0,5.0,19.0,3.5,5.0,345.52,5.0,345.52,5.0,345.52,35,1.0,1.0,3.3333333333333335,0.14285714285714285
DNR-06232,25-34,TX,Individual,4.0,561.46,140.365,4.0,243.0,1019.0,258.6666666666667,0.0,0.0,0.0,0.0,1.0,69.59,1024,0.25,0.12394471556299647,0.0,0.2373046875
DNR-06233,55-64,NC,Individual,6.0,691.24,115.20666666666666,6.0,7.0,44.0,7.4,1.0,44.18,6.0,691.24,6.0,691.24,46,1.0,1.0,3.4285714285714284,0.15217391304347827
DNR-06234,55-64,WA,Individual,5.0,1829.56,365.912,5.0,315.0,1255.0,235.0,0.0,0.0,0.0,0.0,2.0,366.15999999999997,1451,0.4,0.20013555171735278,0.0,0.21709166092350105
DNR-06235,55-64,IL,Individual,4.0,552.04,138.01,4.0,425.0,545.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,996,0.0,0.0,0.0,0.4267068273092369
DNR-06236,35-44,MI,Individual,5.0,935.23,187.046,5.0,127.0,835.0,177.0,0.0,0.0,0.0,0.0,2.0,242.39,911,0.4,0.2591768869689809,0.0,0.1394072447859495
DNR-06237,25-34,NY,Individual,7.0,2421.37,345.90999999999997,7.0,93.0,255.0,27.0,0.0,0.0,0.0,0.0,7.0,2421.37,269,1.0,1.0,0.0,0.34572490706319703
DNR-06238,25-34,TX,Corporate,5.0,23261.54,4652.308,5.0,196.0,1636.0,360.0,0.0,0.0,0.0,0.0,1.0,4662.1,1641,0.2,0.20042095235311164,0.0,0.1194393662400975
DNR-06239,25-34,MI,Corporate,7.0,34108.82,4872.688571428572,7.0,61.0,758.0,116.16666666666667,0.0,0.0,2.0,7331.96,5.0,21331.75,1323,0.7142857142857143,0.6254027550645258,1.3333333333333333,0.04610733182161754
DNR-06240,18-24,NY,Individual,9.0,558.13,62.01444444444444,9.0,52.0,641.0,73.625,0.0,0.0,1.0,18.95,4.0,268.44,652,0.4444444444444444,0.4809632164549478,0.8,0.07975460122699386
DNR-06241,35-44,TX,Individual,2.0,256.91,128.455,2.0,368.0,488.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,586,0.0,0.0,0.0,0.6279863481228669
DNR-06242,18-24,OH,Individual,5.0,775.47,155.094,5.0,43.0,98.0,13.75,0.0,0.0,3.0,505.21000000000004,5.0,775.47,124,1.0,1.0,2.0,0.3467741935483871
DNR-06243,65+,PA,Individual,7.0,3054.92,436.4171428571429,7.0,199.0,921.0,120.33333333333333,0.0,0.0,0.0,0.0,2.0,72.16,1010,0.2857142857142857,0.023620913149935186,0.0,0.19702970297029704
DNR-06244,65+,PA,Individual,6.0,395.84000000000003,65.97333333333334,6.0,43.0,119.0,15.2,0.0,0.0,4.0,247.75,6.0,395.84,131,1.0,0.9999999999999999,2.2857142857142856,0.3282442748091603
DNR-06245,18-24,IL,Individual,3.0,1683.9399999999998,561.3133333333333,3.0,713.0,944.0,115.5,0.0,0.0,0.0,0.0,0.0,0.0,945,0.0,0.0,0.0,0.7544973544973544
DNR-06246,45-54,MI,Individual,6.0,569.71,94.95166666666667,6.0,10.0,325.0,63.0,1.0,17.28,2.0,122.66,6.0,569.71,501,1.0,1.0,1.1428571428571428,0.01996007984031936
DNR-06247,55-64,MI,Individual,7.0,799.75,114.25,7.0,212.0,1646.0,239.0,0.0,0.0,0.0,0.0,2.0,54.4,1673,0.2857142857142857,0.06802125664270084,0.0,0.12671846981470414
DNR-06248,55-64,NC,Individual,7.0,526.0300000000001,75.14714285714287,7.0,82.0,1360.0,213.0,0.0,0.0,1.0,26.84,1.0,26.84,1377,0.14285714285714285,0.05102370587228865,2.0,0.05954974582425563
DNR-06249,25-34,GA,Individual,3.0,581.51,193.83666666666667,3.0,64.0,358.0,147.0,0.0,0.0,1.0,449.28,3.0,581.51,558,1.0,1.0,1.0,0.11469534050179211
DNR-06250,45-54,OH,Individual,4.0,461.07000000000005,115.26750000000001,4.0,107.0,552.0,148.33333333333334,0.0,0.0,0.0,0.0,1.0,63.97,1635,0.25,0.13874249029431537,0.0,0.0654434250764526
DNR-06251,18-24,NY,Individual,2.0,494.39,247.195,2.0,47.0,72.0,25.0,0.0,0.0,2.0,494.39,2.0,494.39,81,1.0,1.0,2.6666666666666665,0.5802469135802469
DNR-06252,35-44,NY,Individual,5.0,2296.55,459.31000000000006,5.0,72.0,699.0,156.75,0.0,0.0,1.0,43.9,2.0,102.19999999999999,743,0.4,0.044501534911062235,1.3333333333333333,0.09690444145356662
DNR-06253,35-44,WA,Individual,3.0,194.07,64.69,3.0,31.0,902.0,435.5,0.0,0.0,1.0,78.85,2.0,147.31,1170,0.6666666666666666,0.7590560107177823,1.3333333333333333,0.026495726495726495
DNR-06254,55-64,GA,Individual,1.0,33.88,33.88,1.0,236.0,236.0,,0.0,0.0,0.0,0.0,1.0,33.88,294,1.0,1.0,0.0,0.8027210884353742
DNR-06255,35-44,FL,Corporate,5.0,34908.78,6981.755999999999,5.0,249.0,800.0,137.75,0.0,0.0,0.0,0.0,1.0,9282.33,934,0.2,0.26590244631866256,0.0,0.26659528907922914
DNR-06256,65+,NY,Individual,6.0,731.51,121.91833333333334,6.0,56.0,372.0,63.2,0.0,0.0,2.0,104.77,5.0,672.36,375,0.8333333333333334,0.9191398613826195,1.3333333333333333,0.14933333333333335
DNR-06257,25-34,TX,Individual,6.0,2825.25,470.875,6.0,105.0,1472.0,273.4,0.0,0.0,0.0,0.0,1.0,247.0,1796,0.16666666666666666,0.08742589151402531,0.0,0.05846325167037862
DNR-06258,25-34,OH,Individual,4.0,1955.42,488.855,4.0,304.0,1389.0,361.6666666666667,0.0,0.0,0.0,0.0,1.0,83.01,1417,0.25,0.04245123809718628,0.0,0.2145377558221595
DNR-06259,25-34,CA,Individual,4.0,1148.82,287.205,4.0,49.0,363.0,104.66666666666667,0.0,0.0,1.0,494.2,4.0,1148.8200000000002,477,1.0,1.0000000000000002,0.8,0.10272536687631027
DNR-06260,55-64,OH,Major Donor,8.0,201641.03,25205.12875,8.0,354.0,1210.0,122.28571428571429,0.0,0.0,0.0,0.0,1.0,20984.18,1405,0.125,0.10406701453568255,0.0,0.25195729537366546
DNR-06261,65+,MI,Individual,3.0,1787.03,595.6766666666666,3.0,749.0,899.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1592,0.0,0.0,0.0,0.4704773869346734
DNR-06262,25-34,OH,Individual,7.0,710.8399999999999,101.54857142857142,6.0,180.0,1201.0,170.16666666666666,0.0,0.0,0.0,0.0,2.0,103.56,1296,0.2857142857142857,0.14568679308986554,0.0,0.1388888888888889
DNR-06263,25-34,CA,Individual,4.0,356.64,89.16,4.0,207.0,1204.0,332.3333333333333,0.0,0.0,0.0,0.0,1.0,80.59,1213,0.25,0.22597016599371916,0.0,0.17065127782357792
DNR-06264,55-64,IL,Individual,3.0,510.46,170.15333333333334,3.0,495.0,984.0,244.5,0.0,0.0,0.0,0.0,0.0,0.0,1030,0.0,0.0,0.0,0.48058252427184467
DNR-06265,25-34,TX,Corporate,7.0,49649.4,7092.771428571429,7.0,239.0,1575.0,222.66666666666666,0.0,0.0,0.0,0.0,1.0,8419.24,1588,0.14285714285714285,0.16957385184916635,0.0,0.15050377833753148
DNR-06266,55-64,NC,Individual,4.0,3575.22,893.805,4.0,118.0,519.0,133.66666666666666,0.0,0.0,0.0,0.0,1.0,20.51,876,0.25,0.00573670990876086,0.0,0.13470319634703196
DNR-06267,35-44,NY,Individual,4.0,2121.94,530.485,4.0,5.0,775.0,256.6666666666667,1.0,77.12,1.0,77.12,1.0,77.12,1085,0.25,0.03634410021018502,2.0,0.004608294930875576
DNR-06268,25-34,IL,Corporate,7.0,41180.76,5882.965714285715,7.0,4.0,922.0,153.0,1.0,9229.62,1.0,9229.62,1.0,9229.62,962,0.14285714285714285,0.22412456690940138,2.0,0.004158004158004158
DNR-06269,45-54,NY,Individual,3.0,591.2,197.0666666666667,3.0,48.0,440.0,196.0,0.0,0.0,1.0,70.08,2.0,521.47,589,0.6666666666666666,0.8820534506089309,1.3333333333333333,0.08149405772495756
DNR-06270,35-44,CA,Individual,2.0,68.7,34.35,2.0,63.0,113.0,50.0,0.0,0.0,1.0,54.7,2.0,68.7,150,1.0,1.0,1.3333333333333333,0.42
DNR-06271,35-44,NC,Individual,3.0,796.9200000000001,265.64000000000004,2.0,575.0,682.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,857,0.0,0.0,0.0,0.6709451575262544
DNR-06272,65+,GA,Individual,7.0,2793.61,399.08714285714285,7.0,41.0,633.0,98.66666666666667,0.0,0.0,2.0,99.67,5.0,687.53,699,0.7142857142857143,0.24610808237370282,1.3333333333333333,0.058655221745350504
DNR-06273,25-34,IL,Individual,2.0,192.18,96.09,2.0,40.0,53.0,13.0,0.0,0.0,2.0,192.18,2.0,192.18,557,1.0,1.0,2.6666666666666665,0.0718132854578097
DNR-06274,55-64,IL,Individual,5.0,1360.83,272.166,5.0,145.0,385.0,60.0,0.0,0.0,0.0,0.0,4.0,1322.36,398,0.8,0.9717304880109933,0.0,0.36432160804020103
DNR-06275,35-44,IL,Individual,6.0,465.02,77.50333333333333,6.0,107.0,638.0,106.2,0.0,0.0,0.0,0.0,4.0,245.87,679,0.6666666666666666,0.5287299470990495,0.0,0.15758468335787923
DNR-06276,25-34,IL,Individual,9.0,2720.93,302.3255555555555,9.0,130.0,1477.0,168.375,0.0,0.0,0.0,0.0,1.0,70.13,1667,0.1111111111111111,0.025774275707203052,0.0,0.07798440311937613
DNR-06277,35-44,FL,Individual,7.0,1529.9699999999998,218.56714285714284,7.0,309.0,1051.0,123.66666666666667,0.0,0.0,0.0,0.0,1.0,69.59,1119,0.14285714285714285,0.04548455198467945,0.0,0.2761394101876676
DNR-06278,45-54,GA,Individual,6.0,2422.44,403.74,6.0,231.0,771.0,108.0,0.0,0.0,0.0,0.0,2.0,2181.3,800,0.3333333333333333,0.900455738841829,0.0,0.28875
DNR-06279,18-24,PA,Individual,4.0,809.52,202.38,4.0,39.0,420.0,127.0,0.0,0.0,1.0,69.52,3.0,739.0799999999999,659,0.75,0.9129854728728134,1.0,0.05918057663125948
DNR-06280,45-54,CO,Individual,4.0,121.12,30.28,4.0,18.0,22.0,1.3333333333333333,4.0,121.12,4.0,121.12,4.0,121.12,36,1.0,1.0,3.2,0.5
DNR-06281,55-64,OH,Individual,7.0,660.86,94.40857142857143,7.0,109.0,968.0,143.16666666666666,0.0,0.0,0.0,0.0,2.0,112.34,1365,0.2857142857142857,0.16999061828526466,0.0,0.07985347985347985
DNR-06282,35-44,GA,Individual,7.0,2068.57,295.51000000000005,7.0,2.0,662.0,110.0,1.0,1303.93,2.0,1575.39,5.0,1784.52,681,0.7142857142857143,0.8626829162174835,1.3333333333333333,0.002936857562408223
DNR-06283,35-44,CO,Individual,6.0,1573.1,262.18333333333334,6.0,542.0,1264.0,144.4,0.0,0.0,0.0,0.0,0.0,0.0,1472,0.0,0.0,0.0,0.36820652173913043
DNR-06284,18-24,NY,Individual,7.0,661.96,94.5657142857143,7.0,220.0,1147.0,154.5,0.0,0.0,0.0,0.0,2.0,109.67,1281,0.2857142857142857,0.16567466312163875,0.0,0.1717408274785324
DNR-06285,35-44,PA,Individual,7.0,1155.33,165.04714285714286,7.0,91.0,440.0,58.166666666666664,0.0,0.0,0.0,0.0,6.0,1061.05,607,0.8571428571428571,0.9183956099123194,0.0,0.14991762767710048
DNR-06286,35-44,IL,Corporate,2.0,7357.64,3678.82,2.0,153.0,225.0,72.0,0.0,0.0,0.0,0.0,2.0,7357.64,545,1.0,1.0,0.0,0.28073394495412846
DNR-06287,45-54,FL,Individual,6.0,737.88,122.98,6.0,66.0,1400.0,266.8,0.0,0.0,1.0,59.13,2.0,77.24000000000001,1469,0.3333333333333333,0.10467826746896515,1.3333333333333333,0.044928522804629
DNR-06288,45-54,NY,Individual,4.0,443.72999999999996,110.93249999999999,4.0,522.0,1047.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1169,0.0,0.0,0.0,0.446535500427716
DNR-06289,35-44,CA,Individual,4.0,453.65,113.4125,4.0,248.0,610.0,120.66666666666667,0.0,0.0,0.0,0.0,1.0,22.09,635,0.25,0.048693927036261436,0.0,0.3905511811023622
DNR-06290,18-24,GA,Individual,4.0,1035.18,258.795,4.0,138.0,1053.0,305.0,0.0,0.0,0.0,0.0,1.0,789.09,1290,0.25,0.7622732278444329,0.0,0.10697674418604651
DNR-06291,35-44,CA,Individual,8.0,4005.42,500.6775,8.0,28.0,75.0,6.714285714285714,1.0,99.23,8.0,4005.4199999999996,8.0,4005.4199999999996,93,1.0,0.9999999999999999,3.5555555555555554,0.3010752688172043
DNR-06292,35-44,NC,Individual,8.0,1327.46,165.9325,8.0,62.0,1208.0,163.71428571428572,0.0,0.0,1.0,72.77,4.0,352.22,1225,0.5,0.2653337953685987,0.8,0.05061224489795919
DNR-06293,35-44,OH,Individual,4.0,250.3,62.575,4.0,86.0,1064.0,326.0,0.0,0.0,1.0,56.22,1.0,56.22,1290,0.25,0.2246104674390731,2.0,0.06666666666666667
DNR-06294,45-54,GA,Individual,1.0,15.49,15.49,1.0,236.0,236.0,,0.0,0.0,0.0,0.0,1.0,15.49,336,1.0,1.0,0.0,0.7023809523809523
DNR-06295,55-64,OH,Individual,6.0,519.88,86.64666666666666,6.0,6.0,69.0,12.6,1.0,98.56,6.0,519.8799999999999,6.0,519.8799999999999,100,1.0,0.9999999999999998,3.4285714285714284,0.06
DNR-06296,55-64,TX,Corporate,6.0,33120.06,5520.009999999999,5.0,635.0,1290.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1301,0.0,0.0,0.0,0.4880860876249039
DNR-06297,55-64,OH,Corporate,8.0,38086.86,4760.8575,7.0,17.0,295.0,39.714285714285715,1.0,6656.68,1.0,6656.68,8.0,38086.86,435,1.0,1.0,0.4444444444444444,0.03908045977011494
DNR-06298,65+,CA,Corporate,2.0,12064.55,6032.275,2.0,174.0,228.0,54.0,0.0,0.0,0.0,0.0,2.0,12064.55,693,1.0,1.0,0.0,0.2510822510822511
DNR-06299,55-64,CA,Individual,6.0,1946.18,324.36333333333334,6.0,217.0,965.0,149.6,0.0,0.0,0.0,0.0,2.0,374.23999999999995,1073,0.3333333333333333,0.1922946490047169,0.0,0.2022367194780988
DNR-06300,35-44,MI,Individual,3.0,483.04999999999995,161.01666666666665,3.0,226.0,533.0,153.5,0.0,0.0,0.0,0.0,1.0,11.88,763,0.3333333333333333,0.024593727357416422,0.0,0.2961992136304063
DNR-06301,18-24,GA,Individual,7.0,698.5,99.78571428571429,6.0,117.0,646.0,88.16666666666667,0.0,0.0,0.0,0.0,5.0,435.86,657,0.7142857142857143,0.6239942734430923,0.0,0.1780821917808219
DNR-06302,25-34,CA,Corporate,7.0,33633.44,4804.777142857143,7.0,145.0,842.0,116.16666666666667,0.0,0.0,0.0,0.0,2.0,7795.7,853,0.2857142857142857,0.23178420048618278,0.0,0.16998827667057445
DNR-06303,35-44,NY,Individual,5.0,1043.94,208.788,4.0,144.0,1639.0,373.75,0.0,0.0,0.0,0.0,1.0,17.73,1804,0.2,0.0169837346973964,0.0,0.07982261640798226
DNR-06304,55-64,NC,Individual,7.0,5375.429999999999,767.9185714285713,7.0,48.0,396.0,58.0,0.0,0.0,2.0,2520.56,5.0,4963.429999999999,398,0.7142857142857143,0.9233549688117973,1.3333333333333333,0.12060301507537688
DNR-06305,65+,PA,Individual,5.0,205.92000000000002,41.184000000000005,4.0,124.0,775.0,162.75,0.0,0.0,0.0,0.0,3.0,121.78,1038,0.6,0.5913947163947163,0.0,0.11946050096339114
DNR-06306,35-44,PA,Individual,3.0,384.57000000000005,128.19000000000003,3.0,788.0,856.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,983,0.0,0.0,0.0,0.8016276703967447
DNR-06307,25-34,IL,Individual,7.0,642.05,91.72142857142856,7.0,111.0,1316.0,200.83333333333334,0.0,0.0,0.0,0.0,3.0,407.82,1752,0.42857142857142855,0.6351841756872518,0.0,0.06335616438356165
DNR-06308,25-34,NY,Individual,5.0,1399.17,279.834,5.0,37.0,805.0,192.0,0.0,0.0,1.0,1135.14,4.0,1292.17,956,0.8,0.9235260904679202,0.8,0.038702928870292884
DNR-06309,35-44,FL,Individual,3.0,1774.5500000000002,591.5166666666668,3.0,185.0,680.0,247.5,0.0,0.0,0.0,0.0,2.0,1396.8500000000001,1015,0.6666666666666666,0.787157307486405,0.0,0.18226600985221675
DNR-06310,35-44,CA,Individual,9.0,2388.22,265.35777777777776,9.0,72.0,1658.0,198.25,0.0,0.0,1.0,19.12,3.0,108.62,1781,0.3333333333333333,0.045481572049476185,1.0,0.04042672655811342
DNR-06311,25-34,TX,Foundation,7.0,95471.39,13638.77,7.0,0.0,671.0,111.83333333333333,1.0,24615.31,2.0,37660.95,2.0,37660.95,704,0.2857142857142857,0.39447367425990126,2.6666666666666665,0.0
DNR-06312,55-64,MI,Individual,5.0,527.58,105.516,5.0,115.0,800.0,171.25,0.0,0.0,0.0,0.0,3.0,318.03000000000003,965,0.6,0.6028090526555214,0.0,0.11917098445595854
DNR-06313,25-34,NY,Individual,9.0,1839.46,204.38444444444445,9.0,169.0,505.0,42.0,0.0,0.0,0.0,0.0,4.0,1259.68,511,0.4444444444444444,0.6848096724038577,0.0,0.33072407045009783
DNR-06314,35-44,NC,Individual,1.0,308.25,308.25,1.0,72.0,72.0,,0.0,0.0,1.0,308.25,1.0,308.25,247,1.0,1.0,2.0,0.291497975708502
DNR-06315,35-44,PA,Individual,9.0,1681.06,186.78444444444443,9.0,46.0,885.0,104.875,0.0,0.0,1.0,75.07,2.0,477.83,944,0.2222222222222222,0.28424327507643987,1.3333333333333333,0.048728813559322036
DNR-06316,55-64,OH,Individual,5.0,1577.15,315.43,5.0,42.0,320.0,69.5,0.0,0.0,3.0,1442.45,5.0,1577.15,442,1.0,1.0,2.0,0.09502262443438914
DNR-06317,45-54,FL,Individual,5.0,1408.8200000000002,281.764,4.0,32.0,815.0,195.75,0.0,0.0,1.0,15.3,3.0,844.31,862,0.6,0.5993029627631634,1.0,0.037122969837587005
DNR-06318,25-34,NC,Individual,2.0,316.35,158.175,2.0,712.0,834.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1203,0.0,0.0,0.0,0.5918536990856192
DNR-06319,55-64,GA,Individual,5.0,1040.3600000000001,208.07200000000003,5.0,62.0,309.0,61.75,0.0,0.0,1.0,43.07,5.0,1040.36,406,1.0,0.9999999999999998,0.6666666666666666,0.15270935960591134
DNR-06320,55-64,WA,Individual,4.0,236.31,59.0775,4.0,63.0,588.0,175.0,0.0,0.0,1.0,72.37,2.0,153.45,1008,0.5,0.6493588929795607,1.3333333333333333,0.0625
DNR-06321,55-64,WA,Individual,3.0,130.99,43.663333333333334,3.0,293.0,1046.0,376.5,0.0,0.0,0.0,0.0,1.0,86.16,1166,0.3333333333333333,0.6577601343614016,0.0,0.25128644939965694
DNR-06322,25-34,CA,Individual,8.0,4685.95,585.74375,8.0,119.0,1116.0,142.42857142857142,0.0,0.0,0.0,0.0,1.0,96.05,1207,0.125,0.0204974444883108,0.0,0.09859154929577464
DNR-06323,25-34,NC,Individual,7.0,830.16,118.5942857142857,7.0,19.0,291.0,45.333333333333336,1.0,193.22,2.0,242.22,7.0,830.16,404,1.0,1.0,1.0,0.04702970297029703
DNR-06324,55-64,NC,Individual,4.0,219.52,54.88,4.0,6.0,945.0,313.0,1.0,28.05,1.0,28.05,3.0,166.68,961,0.75,0.7592930029154519,1.0,0.006243496357960458
DNR-06325,45-54,NY,Individual,4.0,1978.06,494.515,4.0,14.0,35.0,7.0,1.0,256.66,4.0,1978.06,4.0,1978.06,56,1.0,1.0,3.2,0.25
DNR-06326,25-34,NY,Individual,1.0,43.62,43.62,1.0,498.0,498.0,,0.0,0.0,0.0,0.0,0.0,0.0,993,0.0,0.0,0.0,0.5015105740181269
DNR-06327,55-64,MI,Individual,4.0,2291.56,572.89,4.0,24.0,241.0,72.33333333333333,1.0,1732.15,2.0,1816.38,4.0,2291.56,265,1.0,1.0,1.6,0.09056603773584905
DNR-06328,18-24,FL,Corporate,4.0,14957.189999999999,3739.2974999999997,4.0,38.0,397.0,119.66666666666667,0.0,0.0,2.0,4246.849999999999,3.0,8336.66,442,0.75,0.5573680617816582,2.0,0.08597285067873303
DNR-06329,25-34,NC,Individual,4.0,271.96,67.99,4.0,8.0,141.0,44.333333333333336,1.0,56.73,2.0,115.12,4.0,271.96,168,1.0,1.0,1.6,0.047619047619047616
DNR-06330,45-54,MI,Individual,6.0,883.3399999999999,147.22333333333333,6.0,28.0,102.0,14.8,1.0,65.84,4.0,717.9599999999999,6.0,883.3399999999999,108,1.0,1.0,2.2857142857142856,0.25925925925925924
DNR-06331,25-34,CA,Individual,7.0,615.4399999999999,87.91999999999999,6.0,25.0,111.0,14.333333333333334,1.0,93.33,4.0,480.73,7.0,615.44,155,1.0,1.0000000000000002,2.0,0.16129032258064516
DNR-06332,45-54,FL,Individual,2.0,76.71,38.355,2.0,293.0,427.0,134.0,0.0,0.0,0.0,0.0,1.0,22.2,676,0.5,0.2894016425498631,0.0,0.4334319526627219
DNR-06333,35-44,GA,Individual,5.0,753.97,150.794,5.0,17.0,241.0,56.0,1.0,10.38,2.0,497.04,5.0,753.97,244,1.0,1.0,1.3333333333333333,0.06967213114754098
DNR-06334,18-24,OH,Corporate,7.0,41228.32,5889.76,7.0,22.0,234.0,35.333333333333336,2.0,15405.53,3.0,19382.850000000002,7.0,41228.32,316,1.0,1.0,1.5,0.06962025316455696
DNR-06335,45-54,TX,Individual,7.0,1227.53,175.36142857142858,7.0,9.0,126.0,19.5,3.0,567.48,5.0,1106.05,7.0,1227.5300000000002,142,1.0,1.0000000000000002,2.5,0.06338028169014084
DNR-06336,25-34,FL,Individual,7.0,615.84,87.97714285714287,5.0,65.0,779.0,119.0,0.0,0.0,1.0,29.31,4.0,297.27000000000004,997,0.5714285714285714,0.48270654715510525,0.8,0.06519558676028084
