donation_id,donor_id,donation_date,amount,campaign_id
DON-031652,DNR-00866,2024-11-17,1323.03,CMP-0012
DON-031653,DNR-03890,2024-09-07,39.91,CMP-0071
DON-031654,DNR-04767,2025-06-01,83.93,CMP-0027
DON-031655,DNR-01027,2025-11-15,92.69,CMP-0030
DON-031656,DNR-07367,2023-12-21,3642.07,CMP-0096
DON-031657,DNR-08974,2025-08-27,289.2,CMP-0072
DON-031658,DNR-06717,2024-12-15,94.94,CMP-0064
DON-031659,DNR-05121,2025-05-27,48.69,CMP-0026
DON-031660,DNR-01381,2025-10-30,6905.11,CMP-0018
DON-031661,DNR-04001,2023-12-21,477.02,CMP-0034
DON-031662,DNR-08466,2024-12-16,18.54,CMP-0020
DON-031663,DNR-07394,2023-06-29,1007.08,CMP-0031
DON-031664,DNR-01925,2022-12-26,95.58,CMP-0041
DON-031665,DNR-06457,2025-11-24,133.04,CMP-0020
DON-031666,DNR-00511,2024-12-24,69.25,CMP-0099
DON-031667,DNR-00129,2025-05-22,16.4,CMP-0054
DON-031668,DNR-08638,2025-10-02,29.65,CMP-0070
DON-031669,DNR-09617,2025-11-23,286.15,CMP-0075
DON-031670,DNR-03811,2023-09-05,62.58,CMP-0059
DON-031671,DNR-08071,2025-05-19,29.36,CMP-0062
DON-031672,DNR-00180,2025-12-31,250.49,CMP-0092
DON-031673,DNR-02256,2025-07-17,30.86,CMP-0027
DON-031674,DNR-03715,2025-11-09,51.76,CMP-0064
DON-031675,DNR-09514,2024-07-17,55.17,CMP-0029
DON-031676,DNR-06217,2025-12-22,91.81,CMP-0005
DON-031677,DNR-01440,2025-06-12,43.75,CMP-0006
DON-031678,DNR-06533,2021-11-03,86.53,CMP-0044
DON-031679,DNR-02882,2025-07-15,413.13,CMP-0017
DON-031680,DNR-01734,2022-02-07,89.98,CMP-0049
DON-031681,DNR-06564,2025-11-26,20.59,CMP-0078
DON-031682,DNR-04042,2025-11-25,32.07,CMP-0019
DON-031683,DNR-03718,2025-04-04,63.17,CMP-0086
DON-031684,DNR-07487,2024-05-25,59.78,CMP-0022
DON-031685,DNR-00625,2025-08-28,80.11,CMP-0053
DON-031686,DNR-08890,2025-12-12,44.48,CMP-0058
DON-031687,DNR-04917,2025-09-16,50.11,CMP-0007
DON-031688,DNR-07930,2024-05-21,30.43,CMP-0075
DON-031689,DNR-01105,2025-06-26,189.31,CMP-0001
DON-031690,DNR-05228,2025-04-15,2337.88,CMP-0017
DON-031691,DNR-06859,2025-01-25,495.79,CMP-0050
DON-031692,DNR-03070,2024-01-08,19.61,CMP-0099
DON-031693,DNR-09578,2025-08-25,7762.35,CMP-0009
DON-031694,DNR-00834,2024-04-22,55.1,CMP-0036
DON-031695,DNR-04878,2023-02-07,39.58,CMP-0079
DON-031696,DNR-01808,2025-01-31,36.3,CMP-0090
DON-031697,DNR-09300,2024-04-01,46.22,CMP-0085
DON-031698,DNR-02247,2024-04-24,35.35,CMP-0017
DON-031699,DNR-06592,2025-03-05,190.88,CMP-0094
DON-031700,DNR-04349,2025-05-27,4079.0,CMP-0038
DON-031701,DNR-09999,2024-11-15,49.68,CMP-0065
DON-031702,DNR-07594,2025-07-01,32.81,CMP-0009
DON-031703,DNR-02951,2025-04-15,433.23,CMP-0044
DON-031704,DNR-09573,2024-06-02,78.39,CMP-0091
DON-031705,DNR-07395,2025-11-18,481.36,CMP-0092
DON-031706,DNR-05550,2023-12-20,78.52,CMP-0046
DON-031707,DNR-04194,2025-09-12,21.1,CMP-0031
DON-031708,DNR-03184,2025-12-30,64.11,CMP-0084
DON-031709,DNR-04785,2022-12-20,89.36,CMP-0041
DON-031710,DNR-03829,2023-02-14,252.96,CMP-0056
DON-031711,DNR-06359,2021-07-10,88.56,CMP-0073
DON-031712,DNR-03020,2025-10-03,34.3,CMP-0023
DON-031713,DNR-09712,2023-05-07,257.07,CMP-0089
DON-031714,DNR-07143,2025-06-07,68.4,CMP-0025
DON-031715,DNR-05098,2023-03-31,1919.2,CMP-0096
DON-031716,DNR-00552,2021-10-02,1506.96,CMP-0075
DON-031717,DNR-07487,2024-01-13,45.69,CMP-0038
DON-031718,DNR-01255,2023-08-04,55.25,CMP-0067
DON-031719,DNR-07193,2022-04-25,19.73,CMP-0094
DON-031720,DNR-07055,2025-11-13,40.92,CMP-0002
DON-031721,DNR-08834,2025-11-27,58.88,CMP-0092
DON-031722,DNR-07063,2025-10-24,305.81,CMP-0022
DON-031723,DNR-08440,2025-05-08,15.6,CMP-0048
DON-031724,DNR-03363,2025-04-22,11.95,CMP-0028
DON-031725,DNR-04784,2025-11-09,1084.23,CMP-0072
DON-031726,DNR-03385,2025-09-19,48.71,CMP-0059
DON-031727,DNR-00437,2023-06-27,52.65,CMP-0042
DON-031728,DNR-06927,2022-04-26,93.42,CMP-0003
DON-031729,DNR-01685,2025-02-11,366.29,CMP-0045
DON-031730,DNR-07481,2025-07-30,1084.47,CMP-0003
DON-031731,DNR-05878,2025-09-12,566.47,CMP-0013
DON-031732,DNR-06280,2025-12-10,21.92,CMP-0090
DON-031733,DNR-01440,2024-11-01,350.24,CMP-0014
DON-031734,DNR-08976,2023-02-09,55.4,CMP-0005
DON-031735,DNR-04549,2023-10-24,338.46,CMP-0002
DON-031736,DNR-08723,2025-12-25,17021.44,CMP-0064
DON-031737,DNR-04372,2025-08-02,45.34,CMP-0013
DON-031738,DNR-06877,2025-11-18,488.0,CMP-0013
DON-031739,DNR-03966,2025-11-24,224.3,CMP-0076
DON-031740,DNR-05831,2025-12-17,60.76,CMP-0034
DON-031741,DNR-03444,2024-11-17,332.38,CMP-0084
DON-031742,DNR-03156,2023-05-12,173.71,CMP-0048
DON-031743,DNR-08732,2024-09-05,92.98,CMP-0056
DON-031744,DNR-09927,2024-10-01,342.64,CMP-0094
DON-031745,DNR-01570,2025-01-13,26735.97,CMP-0013
DON-031746,DNR-09933,2025-07-01,24882.55,CMP-0069
DON-031747,DNR-00279,2025-02-26,9354.83,CMP-0014
DON-031748,DNR-02397,2024-09-19,1825.22,CMP-0015
DON-031749,DNR-04404,2025-02-03,57.65,CMP-0002
DON-031750,DNR-00914,2024-01-29,298.82,CMP-0006
DON-031751,DNR-00293,2025-04-29,45.9,CMP-0010
DON-031752,DNR-08835,2021-06-07,82.79,CMP-0081
DON-031753,DNR-05820,2023-03-04,44.71,CMP-0013
DON-031754,DNR-05813,2025-04-23,230.57,CMP-0009
DON-031755,DNR-08754,2024-12-05,1902.64,CMP-0060
DON-031756,DNR-07926,2023-05-27,2405.3,CMP-0061
DON-031757,DNR-08765,2022-06-08,17.9,CMP-0073
DON-031758,DNR-09861,2024-10-16,2274.58,CMP-0052
DON-031759,DNR-06022,2025-12-31,57.83,CMP-0019
DON-031760,DNR-01045,2022-03-19,98.73,CMP-0077
DON-031761,DNR-00495,2025-09-05,67.83,CMP-0005
DON-031762,DNR-02904,2023-01-08,287.64,CMP-0003
DON-031763,DNR-04908,2022-07-02,60.46,CMP-0048
DON-031764,DNR-04014,2025-07-03,84.6,CMP-0020
DON-031765,DNR-08225,2023-12-19,15.55,CMP-0069
DON-031766,DNR-06182,2025-12-06,34.71,CMP-0035
DON-031767,DNR-06554,2025-12-15,3362.67,CMP-0042
DON-031768,DNR-03916,2024-03-08,85.78,CMP-0029
DON-031769,DNR-06536,2025-12-15,489.05,CMP-0002
DON-031770,DNR-02653,2024-02-22,89.95,CMP-0049
DON-031771,DNR-06795,2024-03-13,24.87,CMP-0014
DON-031772,DNR-07441,2023-12-18,58.8,CMP-0099
DON-031773,DNR-08640,2022-12-15,2349.59,CMP-0025
DON-031774,DNR-08203,2024-03-11,70.0,CMP-0027
DON-031775,DNR-03755,2025-09-17,80.71,CMP-0029
DON-031776,DNR-02953,2024-08-31,2796.21,CMP-0073
DON-031777,DNR-04867,2024-04-06,90.84,CMP-0090
DON-031778,DNR-05865,2025-06-27,93.68,CMP-0086
DON-031779,DNR-09711,2024-08-29,66.2,CMP-0079
DON-031780,DNR-00888,2025-08-16,79.29,CMP-0013
DON-031781,DNR-03346,2025-06-03,426.18,CMP-0024
DON-031782,DNR-01041,2024-12-11,385.01,CMP-0062
DON-031783,DNR-02164,2024-08-22,366.31,CMP-0024
DON-031784,DNR-08058,2025-04-27,22287.06,CMP-0032
DON-031785,DNR-08419,2024-11-20,46.08,CMP-0096
DON-031786,DNR-03708,2025-02-07,31.15,CMP-0014
DON-031787,DNR-06299,2023-05-12,170.44,CMP-0098
DON-031788,DNR-06083,2025-07-31,471.29,CMP-0079
DON-031789,DNR-04268,2024-06-04,7111.68,CMP-0060
DON-031790,DNR-00699,2024-06-06,79.28,CMP-0053
DON-031791,DNR-05136,2024-10-18,77.81,CMP-0097
DON-031792,DNR-02347,2021-10-14,30.63,CMP-0035
DON-031793,DNR-08116,2024-10-02,18.93,CMP-0014
DON-031794,DNR-01239,2025-10-04,179.87,CMP-0013
DON-031795,DNR-04801,2025-09-11,26.83,CMP-0049
DON-031796,DNR-02974,2024-12-30,440.57,CMP-0072
DON-031797,DNR-04053,2025-07-19,410.21,CMP-0015
DON-031798,DNR-09703,2023-03-30,166.97,CMP-0084
DON-031799,DNR-00078,2025-06-02,2285.27,CMP-0067
DON-031800,DNR-07021,2024-06-29,2237.45,CMP-0005
DON-031801,DNR-09083,2025-11-26,65.09,CMP-0059
DON-031802,DNR-01214,2025-08-09,361.81,CMP-0085
DON-031803,DNR-02799,2025-07-27,16.38,CMP-0056
DON-031804,DNR-01477,2024-10-11,420.17,CMP-0061
DON-031805,DNR-06118,2025-10-26,84.96,CMP-0033
DON-031806,DNR-03347,2025-09-30,222.48,CMP-0065
DON-031807,DNR-00391,2025-02-08,320.82,CMP-0016
DON-031808,DNR-03320,2025-12-05,34.47,CMP-0087
DON-031809,DNR-00174,2023-10-13,35.83,CMP-0039
DON-031810,DNR-09086,2025-06-29,37.66,CMP-0051
DON-031811,DNR-02355,2025-03-28,16.47,CMP-0003
DON-031812,DNR-06102,2024-02-20,90.33,CMP-0063
DON-031813,DNR-05338,2025-09-08,81.91,CMP-0074
DON-031814,DNR-03263,2023-09-03,3198.31,CMP-0028
DON-031815,DNR-01150,2024-01-23,62.29,CMP-0019
DON-031816,DNR-08712,2025-12-02,5836.24,CMP-0040
DON-031817,DNR-00300,2024-03-21,11.39,CMP-0046
DON-031818,DNR-05770,2025-04-17,32.72,CMP-0027
DON-031819,DNR-09149,2023-06-30,1732.88,CMP-0036
DON-031820,DNR-00973,2025-05-20,229.0,CMP-0008
DON-031821,DNR-06565,2021-06-29,80.12,CMP-0065
DON-031822,DNR-03528,2025-10-08,47.41,CMP-0066
DON-031823,DNR-02328,2025-03-03,619.95,CMP-0077
DON-031824,DNR-08639,2024-06-21,1438.96,CMP-0064
DON-031825,DNR-07736,2025-06-01,22.4,CMP-0052
DON-031826,DNR-09446,2021-11-07,2398.96,CMP-0096
DON-031827,DNR-08355,2025-02-24,151.42,CMP-0033
DON-031828,DNR-01850,2024-10-28,56.84,CMP-0008
DON-031829,DNR-03490,2024-11-30,171.52,CMP-0013
DON-031830,DNR-04171,2023-07-01,72.11,CMP-0055
DON-031831,DNR-05775,2024-01-16,76.13,CMP-0088
DON-031832,DNR-06600,2025-07-07,88.28,CMP-0075
DON-031833,DNR-03428,2025-09-03,40.88,CMP-0042
DON-031834,DNR-07016,2024-07-27,252.5,CMP-0012
DON-031835,DNR-04280,2025-05-25,436.53,CMP-0071
DON-031836,DNR-02437,2025-12-15,21.59,CMP-0048
DON-031837,DNR-06701,2022-02-15,36.14,CMP-0019
DON-031838,DNR-05067,2025-11-21,24.3,CMP-0095
DON-031839,DNR-05906,2025-05-11,93.86,CMP-0076
DON-031840,DNR-00962,2025-04-15,7936.74,CMP-0064
DON-031841,DNR-02587,2022-05-05,14559.81,CMP-0029
DON-031842,DNR-04357,2025-08-01,89.94,CMP-0009
DON-031843,DNR-03075,2023-01-29,94.0,CMP-0069
DON-031844,DNR-04728,2025-03-07,61.71,CMP-0071
DON-031845,DNR-02820,2023-05-18,30.68,CMP-0096
DON-031846,DNR-05248,2023-11-29,51.32,CMP-0017
DON-031847,DNR-01822,2024-07-20,562.19,CMP-0023
DON-031848,DNR-04349,2024-06-02,8169.18,CMP-0008
DON-031849,DNR-04545,2024-03-08,16618.67,CMP-0054
DON-031850,DNR-06079,2022-10-24,440.61,CMP-0002
DON-031851,DNR-02097,2024-12-03,45.66,CMP-0059
DON-031852,DNR-04135,2025-11-16,166.91,CMP-0072
DON-031853,DNR-02498,2025-05-30,67.51,CMP-0083
DON-031854,DNR-03928,2024-07-06,82.03,CMP-0030
DON-031855,DNR-04896,2023-07-09,64.88,CMP-0081
DON-031856,DNR-02912,2025-09-07,292.45,CMP-0045
DON-031857,DNR-08030,2025-02-14,92.63,CMP-0015
DON-031858,DNR-00388,2022-11-12,327.56,CMP-0055
DON-031859,DNR-05208,2025-09-10,260.0,CMP-0023
DON-031860,DNR-03906,2025-10-06,63.46,CMP-0066
DON-031861,DNR-06918,2022-07-26,49030.53,CMP-0080
DON-031862,DNR-02773,2024-01-15,24.05,CMP-0066
DON-031863,DNR-06355,2024-08-08,306.72,CMP-0100
DON-031864,DNR-09211,2025-04-07,453.86,CMP-0099
DON-031865,DNR-05904,2025-07-24,19844.91,CMP-0004
DON-031866,DNR-06337,2025-08-12,34.38,CMP-0089
DON-031867,DNR-08222,2025-02-25,258.9,CMP-0031
DON-031868,DNR-09853,2025-09-29,88.32,CMP-0092
DON-031869,DNR-00822,2022-07-08,66.23,CMP-0051
DON-031870,DNR-06199,2025-11-02,7516.13,CMP-0032
DON-031871,DNR-08247,2025-05-19,38.46,CMP-0069
DON-031872,DNR-07481,2025-08-17,28.78,CMP-0004
DON-031873,DNR-08352,2023-05-24,46.34,CMP-0026
DON-031874,DNR-01680,2025-03-14,78.47,CMP-0046
DON-031875,DNR-04448,2024-10-26,87.35,CMP-0083
DON-031876,DNR-03963,2023-09-20,42.65,CMP-0020
DON-031877,DNR-03924,2025-01-11,66.93,CMP-0071
DON-031878,DNR-03212,2025-08-02,889.54,CMP-0088
DON-031879,DNR-00996,2024-11-21,1718.26,CMP-0012
DON-031880,DNR-08782,2024-07-24,12.4,CMP-0050
DON-031881,DNR-08966,2025-02-02,93.49,CMP-0055
DON-031882,DNR-03838,2025-07-29,91.71,CMP-0012
DON-031883,DNR-09449,2025-11-09,20265.94,CMP-0048
DON-031884,DNR-04990,2023-10-17,81.64,CMP-0088
DON-031885,DNR-08794,2024-10-24,5772.38,CMP-0019
DON-031886,DNR-00748,2025-11-17,74.56,CMP-0002
DON-031887,DNR-05218,2025-01-26,35.31,CMP-0005
DON-031888,DNR-09074,2025-07-16,85.77,CMP-0061
DON-031889,DNR-07425,2024-07-04,92.79,CMP-0004
DON-031890,DNR-08128,2024-08-10,89.76,CMP-0049
DON-031891,DNR-00236,2025-10-26,196.62,CMP-0061
DON-031892,DNR-06459,2025-11-23,423.93,CMP-0043
DON-031893,DNR-04997,2021-12-03,19.13,CMP-0036
DON-031894,DNR-07843,2025-12-30,84.31,CMP-0018
DON-031895,DNR-01548,2025-12-17,8220.43,CMP-0074
DON-031896,DNR-00789,2025-12-13,91.38,CMP-0045
DON-031897,DNR-07638,2024-09-13,326.34,CMP-0046
DON-031898,DNR-04425,2023-02-04,13.69,CMP-0076
DON-031899,DNR-05530,2025-12-17,11.95,CMP-0019
DON-031900,DNR-07028,2024-06-02,408.29,CMP-0052
DON-031901,DNR-06641,2025-01-12,4467.47,CMP-0084
DON-031902,DNR-05973,2024-11-04,26.56,CMP-0081
DON-031903,DNR-04159,2022-02-09,95.99,CMP-0079
DON-031904,DNR-07640,2025-11-11,4266.29,CMP-0034
DON-031905,DNR-07638,2025-10-09,19.1,CMP-0089
DON-031906,DNR-09327,2022-06-25,1537.05,CMP-0038
DON-031907,DNR-00291,2024-10-18,81.43,CMP-0089
DON-031908,DNR-06005,2025-05-03,327.35,CMP-0049
DON-031909,DNR-08395,2025-02-25,59.69,CMP-0028
DON-031910,DNR-05413,2024-04-28,21.11,CMP-0047
DON-031911,DNR-04882,2025-09-22,1525.87,CMP-0098
DON-031912,DNR-09375,2023-10-31,126.36,CMP-0069
DON-031913,DNR-02783,2025-09-05,2062.66,CMP-0019
DON-031914,DNR-02898,2022-10-10,5157.35,CMP-0082
DON-031915,DNR-08308,2025-12-10,10.68,CMP-0024
DON-031916,DNR-01526,2024-11-04,499.65,CMP-0069
DON-031917,DNR-03905,2025-12-23,52.25,CMP-0033
DON-031918,DNR-06840,2023-12-21,20.64,CMP-0047
DON-031919,DNR-08621,2024-08-09,85.16,CMP-0097
DON-031920,DNR-09982,2025-01-11,48750.48,CMP-0036
DON-031921,DNR-01345,2025-08-09,50.13,CMP-0057
DON-031922,DNR-08985,2025-12-08,73.28,CMP-0025
DON-031923,DNR-04591,2024-09-21,17.72,CMP-0014
DON-031924,DNR-02473,2024-04-12,93.37,CMP-0002
DON-031925,DNR-03167,2025-05-10,236.02,CMP-0003
DON-031926,DNR-07198,2024-09-25,818.37,CMP-0012
DON-031927,DNR-01303,2025-07-14,72.12,CMP-0084
DON-031928,DNR-08783,2025-03-02,90.92,CMP-0045
DON-031929,DNR-03757,2025-03-10,61.41,CMP-0057
DON-031930,DNR-08504,2024-11-05,80.97,CMP-0054
DON-031931,DNR-08591,2022-09-03,42.38,CMP-0059
DON-031932,DNR-01616,2025-11-24,67.19,CMP-0090
DON-031933,DNR-00519,2024-02-01,19.85,CMP-0050
DON-031934,DNR-04076,2024-04-01,11.42,CMP-0079
DON-031935,DNR-07614,2023-05-13,59.87,CMP-0019
DON-031936,DNR-04636,2021-12-19,9845.46,CMP-0093
DON-031937,DNR-02665,2025-12-14,41.77,CMP-0025
DON-031938,DNR-03771,2025-04-22,164.24,CMP-0026
DON-031939,DNR-06536,2025-11-21,375.31,CMP-0031
DON-031940,DNR-02917,2024-12-02,54.37,CMP-0052
DON-031941,DNR-03208,2025-07-30,21671.05,CMP-0014
DON-031942,DNR-00283,2024-01-12,72.7,CMP-0010
DON-031943,DNR-08715,2025-11-12,97.71,CMP-0089
DON-031944,DNR-08772,2025-10-18,46.08,CMP-0025
DON-031945,DNR-07891,2024-06-24,438.73,CMP-0027
DON-031946,DNR-05605,2025-03-08,342.55,CMP-0014
DON-031947,DNR-03259,2022-04-18,107.53,CMP-0030
DON-031948,DNR-01556,2023-12-25,93.28,CMP-0100
DON-031949,DNR-03148,2024-05-22,14.25,CMP-0100
DON-031950,DNR-06170,2024-12-30,77.85,CMP-0038
DON-031951,DNR-09683,2025-04-26,39.43,CMP-0036
DON-031952,DNR-04966,2025-07-10,75.08,CMP-0091
DON-031953,DNR-08667,2024-02-27,43.91,CMP-0079
DON-031954,DNR-05988,2025-11-09,41640.88,CMP-0060
DON-031955,DNR-00105,2025-10-02,97.85,CMP-0056
DON-031956,DNR-04862,2022-07-23,16.74,CMP-0063
DON-031957,DNR-01916,2025-10-06,216.27,CMP-0055
DON-031958,DNR-02714,2022-09-16,94.68,CMP-0022
DON-031959,DNR-06945,2023-12-20,55.53,CMP-0055
DON-031960,DNR-06915,2024-04-14,58.33,CMP-0055
DON-031961,DNR-08445,2024-12-16,52.24,CMP-0087
DON-031962,DNR-06418,2025-03-07,400.33,CMP-0038
DON-031963,DNR-06542,2025-09-15,44.48,CMP-0040
DON-031964,DNR-06722,2025-12-13,32.36,CMP-0042
DON-031965,DNR-04786,2025-08-24,98.68,CMP-0078
DON-031966,DNR-08858,2024-12-07,438.14,CMP-0059
DON-031967,DNR-04049,2025-09-13,269.51,CMP-0049
DON-031968,DNR-00428,2024-01-24,97.3,CMP-0028
DON-031969,DNR-04805,2025-04-15,380.16,CMP-0057
DON-031970,DNR-04081,2021-06-14,67.25,CMP-0014
DON-031971,DNR-07415,2024-12-22,1158.15,CMP-0089
DON-031972,DNR-07804,2023-04-30,52.04,CMP-0011
DON-031973,DNR-03846,2025-12-26,83.18,CMP-0087
DON-031974,DNR-05956,2024-03-10,243.8,CMP-0001
DON-031975,DNR-05335,2025-08-09,309.1,CMP-0079
DON-031976,DNR-05683,2025-12-08,61.19,CMP-0010
DON-031977,DNR-07258,2025-03-03,88.68,CMP-0005
DON-031978,DNR-07619,2025-05-28,92.79,CMP-0082
DON-031979,DNR-06010,2025-02-18,29.34,CMP-0052
DON-031980,DNR-01363,2025-03-08,1326.13,CMP-0034
DON-031981,DNR-04686,2022-08-12,391.67,CMP-0088
DON-031982,DNR-00049,2025-09-11,299.93,CMP-0036
DON-031983,DNR-06481,2023-11-02,23.09,CMP-0043
DON-031984,DNR-00570,2025-09-04,42156.4,CMP-0057
DON-031985,DNR-08600,2025-07-22,68.05,CMP-0039
DON-031986,DNR-09338,2024-07-28,484.06,CMP-0009
DON-031987,DNR-09677,2023-04-20,3436.38,CMP-0033
DON-031988,DNR-04119,2025-11-12,31.31,CMP-0095
DON-031989,DNR-08737,2024-01-08,85.64,CMP-0023
DON-031990,DNR-02565,2025-05-14,18650.94,CMP-0003
DON-031991,DNR-04656,2025-12-21,41.54,CMP-0030
DON-031992,DNR-09846,2025-10-21,239.26,CMP-0045
DON-031993,DNR-03305,2025-06-08,72.98,CMP-0030
DON-031994,DNR-03045,2024-09-03,6984.79,CMP-0035
DON-031995,DNR-05167,2024-04-15,75.4,CMP-0087
DON-031996,DNR-00725,2025-08-09,17321.97,CMP-0001
DON-031997,DNR-00450,2024-11-21,88.82,CMP-0025
DON-031998,DNR-03067,2025-01-29,22.83,CMP-0049
DON-031999,DNR-07946,2022-12-15,479.54,CMP-0052
DON-032000,DNR-08409,2025-09-15,27.8,CMP-0092
DON-032001,DNR-01066,2025-12-08,2762.38,CMP-0085
DON-032002,DNR-02253,2023-11-11,1084.69,CMP-0097
DON-032003,DNR-05649,2025-06-23,62.07,CMP-0056
DON-032004,DNR-04502,2023-07-27,2258.23,CMP-0009
DON-032005,DNR-06146,2025-03-17,79.52,CMP-0083
DON-032006,DNR-01828,2022-10-17,90.76,CMP-0013
DON-032007,DNR-01944,2025-05-01,125.56,CMP-0090
DON-032008,DNR-02190,2025-03-23,99.29,CMP-0084
DON-032009,DNR-01490,2023-06-13,60.84,CMP-0028
DON-032010,DNR-09550,2025-10-07,214.58,CMP-0067
DON-032011,DNR-08188,2025-06-24,2275.15,CMP-0019
DON-032012,DNR-01861,2025-08-20,64.45,CMP-0076
DON-032013,DNR-01658,2022-06-17,185.52,CMP-0095
DON-032014,DNR-03664,2025-07-31,6299.49,CMP-0092
DON-032015,DNR-02954,2024-12-21,18462.01,CMP-0062
DON-032016,DNR-08734,2024-11-22,1707.54,CMP-0036
DON-032017,DNR-06782,2025-06-29,4712.74,CMP-0080
DON-032018,DNR-00630,2024-09-19,52.13,CMP-0061
DON-032019,DNR-05924,2025-09-10,6274.45,CMP-0050
DON-032020,DNR-02639,2025-04-23,3594.27,CMP-0032
DON-032021,DNR-03216,2025-08-27,31.06,CMP-0083
DON-032022,DNR-09903,2023-05-19,1054.35,CMP-0074
DON-032023,DNR-05104,2025-09-02,77.02,CMP-0029
DON-032024,DNR-07836,2023-01-23,44.43,CMP-0061
DON-032025,DNR-02955,2025-12-04,40.27,CMP-0064
DON-032026,DNR-07533,2023-07-28,53.83,CMP-0073
DON-032027,DNR-07380,2025-11-07,6814.69,CMP-0044
DON-032028,DNR-06703,2024-10-20,20.28,CMP-0057
DON-032029,DNR-05964,2022-01-03,53.54,CMP-0080
DON-032030,DNR-02274,2025-08-19,16.19,CMP-0049
DON-032031,DNR-06066,2023-11-05,31733.64,CMP-0078
DON-032032,DNR-05728,2023-04-17,14.88,CMP-0043
DON-032033,DNR-02680,2025-12-27,20.81,CMP-0003
DON-032034,DNR-00703,2022-08-24,187.93,CMP-0079
DON-032035,DNR-07676,2022-09-12,62.27,CMP-0011
DON-032036,DNR-07303,2024-08-31,411.03,CMP-0080
DON-032037,DNR-07896,2025-11-28,23.43,CMP-0033
DON-032038,DNR-01318,2025-11-13,12437.64,CMP-0076
DON-032039,DNR-05188,2025-05-27,75.48,CMP-0036
DON-032040,DNR-02563,2025-12-12,83.1,CMP-0035
DON-032041,DNR-09277,2025-10-06,16.16,CMP-0095
DON-032042,DNR-05856,2025-12-12,816.48,CMP-0030
DON-032043,DNR-01704,2022-05-10,253.51,CMP-0071
DON-032044,DNR-01903,2024-07-29,88.32,CMP-0026
DON-032045,DNR-03707,2023-02-19,479.22,CMP-0060
DON-032046,DNR-02773,2025-11-03,59.4,CMP-0073
DON-032047,DNR-00977,2025-08-28,97.88,CMP-0031
DON-032048,DNR-09439,2024-02-08,39.32,CMP-0072
DON-032049,DNR-05775,2025-07-09,42.22,CMP-0023
DON-032050,DNR-05002,2023-08-12,72.04,CMP-0023
DON-032051,DNR-06219,2025-12-10,13475.4,CMP-0099
DON-032052,DNR-06715,2025-08-09,380.12,CMP-0009
DON-032053,DNR-04816,2025-06-04,48.96,CMP-0020
DON-032054,DNR-00302,2025-11-29,107.01,CMP-0048
DON-032055,DNR-07758,2025-03-03,413.59,CMP-0054
DON-032056,DNR-03314,2024-11-24,34.94,CMP-0084
DON-032057,DNR-06972,2024-03-20,144.67,CMP-0050
DON-032058,DNR-02179,2025-11-10,6890.94,CMP-0095
DON-032059,DNR-09862,2023-04-02,471.31,CMP-0097
DON-032060,DNR-07804,2025-10-29,406.82,CMP-0019
DON-032061,DNR-06796,2025-09-28,16.51,CMP-0061
DON-032062,DNR-06260,2025-01-12,20984.18,CMP-0043
DON-032063,DNR-01885,2024-06-19,29.88,CMP-0024
DON-032064,DNR-09481,2025-12-25,21.91,CMP-0094
DON-032065,DNR-00707,2024-02-23,12.84,CMP-0026
DON-032066,DNR-03091,2025-04-16,291.63,CMP-0044
DON-032067,DNR-04140,2022-02-14,2220.72,CMP-0081
DON-032068,DNR-05929,2023-10-27,42.7,CMP-0033
DON-032069,DNR-07051,2025-04-19,351.08,CMP-0043
DON-032070,DNR-07938,2025-07-26,38.03,CMP-0071
DON-032071,DNR-06620,2022-11-18,376.17,CMP-0095
DON-032072,DNR-07220,2025-10-13,638.02,CMP-0006
DON-032073,DNR-09885,2023-12-15,20.37,CMP-0014
DON-032074,DNR-05884,2025-10-10,235.93,CMP-0025
DON-032075,DNR-05953,2025-05-15,17.41,CMP-0073
DON-032076,DNR-00138,2024-09-15,1138.68,CMP-0026
DON-032077,DNR-00941,2025-07-27,3913.48,CMP-0033
DON-032078,DNR-06680,2023-08-05,111.39,CMP-0066
DON-032079,DNR-05021,2023-10-05,209.44,CMP-0096
DON-032080,DNR-01427,2025-11-10,7363.48,CMP-0060
DON-032081,DNR-04927,2024-06-07,43.2,CMP-0027
DON-032082,DNR-02402,2024-01-18,65.7,CMP-0001
DON-032083,DNR-06262,2022-09-18,325.96,CMP-0060
DON-032084,DNR-03934,2025-01-08,47.72,CMP-0003
DON-032085,DNR-09400,2025-11-29,43.59,CMP-0093
DON-032086,DNR-07285,2024-09-25,88.0,CMP-0061
DON-032087,DNR-04589,2025-12-07,41.79,CMP-0040
DON-032088,DNR-02602,2024-01-25,46.41,CMP-0084
DON-032089,DNR-04988,2023-11-03,68.45,CMP-0011
DON-032090,DNR-09684,2025-11-17,60.91,CMP-0044
DON-032091,DNR-04914,2025-04-27,53.36,CMP-0099
DON-032092,DNR-08476,2023-01-23,82.28,CMP-0072
DON-032093,DNR-06990,2023-09-27,39.07,CMP-0033
DON-032094,DNR-01130,2024-02-12,99.92,CMP-0006
DON-032095,DNR-07513,2025-10-11,15.3,CMP-0070
DON-032096,DNR-04836,2024-10-22,83.96,CMP-0099
DON-032097,DNR-02207,2022-04-11,8793.88,CMP-0069
DON-032098,DNR-09697,2024-10-19,11636.65,CMP-0096
DON-032099,DNR-02586,2025-05-01,208.78,CMP-0023
